両生類・爬虫類,トウホクサンショウウオ,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,トカゲ（ニホントカゲ）,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
両生類・爬虫類,トカラハブ,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,
両生類・爬虫類,トノサマガエル,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
両生類・爬虫類,ナガレタゴガエル,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
両生類・爬虫類,ナガレヒキガエル,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ナミエガエル,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ニシヤモリ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
両生類・爬虫類,ニホンアカガエル,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,
両生類・爬虫類,ニホンヒキガエル,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
両生類・爬虫類,ヌマガエル,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
両生類・爬虫類,ハイ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ハクバサンショウウオ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ハコネサンショウウオ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ハナサキガエル,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ハブ,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,
両生類・爬虫類,ハロウェルアマガエル,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,
両生類・爬虫類,バーバートカゲ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ヒダサンショウウオ,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ヒバカリ,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
両生類・爬虫類,ヒメアマガエル,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
両生類・爬虫類,ヒメウミガメ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
両生類・爬虫類,ヒメハブ,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,
両生類・爬虫類,ヒメヘビ,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
両生類・爬虫類,ヒャン,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ヒロオウミヘビ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
両生類・爬虫類,ブチサンショウウオ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ヘリグロヒメトカゲ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,
両生類・爬虫類,ベッコウサンショウウオ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
両生類・爬虫類,ホオグロヤモリ,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,
両生類・爬虫類,ホクリクサンショウウオ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ホルストガエル,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,マダラトカゲモドキ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,
両生類・爬虫類,マムシ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ミドリアノール,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
両生類・爬虫類,ミナミイシガメ,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,
両生類・爬虫類,ミナミトリシマヤモリ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
両生類・爬虫類,ミナミヤモリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ミヤコカナヘビ,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,
両生類・爬虫類,ミヤコトカゲ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
両生類・爬虫類,ミヤコヒキガエル,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,
両生類・爬虫類,ミヤコヒバァ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
両生類・爬虫類,ミヤラヒメヘビ,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
両生類・爬虫類,メクラヘビ,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
両生類・爬虫類,モリアオガエル,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ヤエヤマアオガエル,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
両生類・爬虫類,ヤエヤマタカチホヘビ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ヤエヤマハラブチガエル,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ヤエヤマヒバァ,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,
両生類・爬虫類,ヤクシマタゴガエル,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ヤクヤモリ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,
両生類・爬虫類,ヤマアカガエル,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ヤマカガシ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
両生類・爬虫類,ヤマサンショウウオ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ヤマシナトカゲモドキ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ヤモリ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
両生類・爬虫類,ヨナグニシュウダ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
両生類・爬虫類,リュウキュウアオヘビ,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,
両生類・爬虫類,リュウキュウアカガエル,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,リュウキュウカジカガエル,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,リュウキュウヤマガメ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
